CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
1.6424383149190067,100.0,14.292518424361809,0,0.6458427027202969,5.863033509121199,75.50557153753257,1.4897883518800903,8,476.9693784207543,22.0,452.3490412876125,19.396360035015668,16.552960237204015
10.535425008211323,75.0,12.849969966560222,0,0.4019422351728577,6.597116985166198,97.86698612178158,4.288322545330352,7,555.8878932692752,21.110792094006875,374.02998025336467,8.461504278230151,25.098386211531444
4.608609927409073,100.0,13.265262441769927,0,0.5639017537501053,7.452826271361383,72.57134811002264,3.4275921363016,7,506.89365013624905,19.9850909886052,399.6291939486374,15.364330998960131,22.719221452593224
3.1952989382158363,50.0,3.201134257167988,0,0.7632821898964114,6.155912535377256,69.17167551630725,3.51194938331816,8,393.9002211813905,20.55628941473844,349.65243794017937,18.466370900977047,19.92800023100379
0.593687046618212,25.0,4.4731324873462945,0,0.43996355429338685,6.747842662396319,58.62525997644411,4.360042862432751,7,463.984326135768,19.839210944082023,252.78047876369274,13.21029745492223,27.761548215048556
0.5935870217011181,12.5,18.345493546663874,0,0.47544805324226636,5.439372577383744,100.0,3.254744006326291,5,436.53390913783704,19.444790481759725,342.1922279837338,8.431205470878453,19.43786737082977
0.20943569013038238,100.0,11.242891499931742,0,0.6065298634624807,5.658316355068295,45.502154487029756,2.129806153272553,7,124.1711671630473,20.387097463157158,403.59660659968375,8.821575560671535,26.374539251974895
7.039308025679788,75.0,15.929754532922058,0,0.5697539960133559,6.587064080622246,100.0,1.2268570430004475,3,440.4778145587503,15.626437506686553,344.34955501352533,15.33685880024436,26.127624939329255
3.216787537695426,0.0,11.684069444847998,0,0.5885693109200916,7.244675418548377,82.54618187710443,5.561401796767402,5,346.33217179507903,18.91891912883012,428.8696538333028,15.532162015227833,31.18949194038912
4.309375215966066,0.0,11.693414906722344,0,0.603810584316243,6.511148676710679,29.17949648806544,0.9748346875764553,7,289.5898752723389,18.33000876688793,320.31147793101985,10.520022228078833,32.26874653051331
0.07279757799698518,0.0,17.598844738843987,0,0.6198193615417947,6.07651228015995,78.83094513305895,4.479464710716073,24,825.4749522025579,18.665695945403584,326.28023470197473,1.73,32.6730149468757
12.262451163054092,75.0,8.145709266587069,1,0.6720669826151846,6.27953941352518,9.489255134989364,1.0096694985698837,2,618.4394408960857,17.531118349031743,431.6319198174453,3.4372886362318376,28.09831637184595
6.252503401741363,100.0,12.124785050116392,0,0.5950800522621364,5.467234972919684,86.0767752729521,3.7304983573907267,4,214.77109386718286,19.59302447402589,376.18857902907706,16.999791343446,13.84320419818658
0.8354066883713145,0.0,8.495210623417224,0,0.5234616579919604,6.672934962130989,93.37500467199065,5.223765738554132,7,466.23488102306095,16.782351179656025,318.5333361148411,1.73,42.81746105440354
0.7023764606238218,25.0,8.675774521689949,0,0.6239831071323005,6.853516490510216,51.85479764617729,0.9378926558404138,1,652.9482462948066,17.378904648276727,450.0762892167848,21.007685216207225,23.47747451217803
0.7091399799128997,0.0,9.490381197453845,0,0.7589870128384737,5.986141283658498,71.97169025635186,0.23489733175713096,2,156.6385421152317,17.12685218133059,293.32504966650197,19.95671655408338,26.75729522016123
1.26963805311167,100.0,12.943869515619134,0,0.535410287897917,5.9744726039563245,100.0,0.5334513681112216,24,420.9331677564019,20.314287938266727,289.84764472942123,12.891784311725761,24.954225393788654
2.6037474080129908,75.0,8.388133959187398,0,0.4428017764862295,6.452820849273832,54.28851761023958,3.5393073552422303,7,428.84421792087494,18.475380643260692,98.52015819316927,16.845310343023115,26.012479327096912
1.9793797337311783,75.0,19.662414816227887,0,0.6717788736215671,5.996132171573613,38.74469680370952,7.195057382810135,7,193.8851957401642,17.532252086426798,305.58886207945227,16.35430021634809,25.637477095630597
1.2047804739387953,12.5,5.685052535573225,0,0.5367580719651043,6.237013800493216,100.0,0.17495431783907972,6,471.76445117485457,17.715797640466022,475.0932177819277,11.770200788599888,21.346011377541085
3.3122980586492954,12.5,10.285334312951166,0,0.38,7.644819162958235,100.0,5.034345544821025,3,595.529393607045,18.508149295028854,167.42136555830805,2.845387265121154,39.23118388893306
0.5258208505456854,0.0,8.641748121217862,0,0.6432163844865464,6.119433294515102,68.60384837892451,1.5865584855424257,3,661.3519953584178,21.906567329626693,269.3752672391412,19.46763812293797,13.413659698890646
1.209304292008408,0.0,20.905356248299263,0,0.49111389954506857,6.047078901186206,96.92211129497481,2.4741815452083484,2,366.1068309268411,15.90330729367199,395.95523858600546,22.59133308082381,17.57475800201372
1.5969702637729646,75.0,12.777606047325236,0,0.5400413389465424,5.8590978263371465,100.0,10.043776902071862,6,828.2763659026989,19.91857099512755,151.71712357576178,4.019007277879371,31.34463411817543
2.1312714075092125,75.0,18.206989506546126,0,0.5865178363625917,6.763724781474959,47.63619306567141,1.5330129053420753,4,62.26158542934513,19.490910909865118,309.52642617061144,2.580089463295133,29.867653593766505
5.382776038608192,100.0,1.8438575752596815,0,0.5709549647756973,6.162204287408233,54.862906026162904,2.379250351479538,5,467.84440724882967,16.64577266326177,459.8185526205779,11.62874197622288,27.9377076687392
0.779575517450416,100.0,13.235826728150183,0,0.6280396998852944,5.857907525091074,100.0,0.052352150374940204,3,170.7345542517843,21.580433909324842,541.915347968258,8.153805370981207,19.223312103207135
2.527102042615947,25.0,17.28260017155234,0,0.5020964992373173,7.138847620977458,100.0,0.32345926684043597,6,423.1506830994791,19.63248894684942,382.41243747569996,13.629139605458759,32.3460309844758
3.141266524584162,50.0,12.034845930290258,1,0.6064416377993691,7.202741952933865,84.31695217089937,1.1369738565329892,3,320.31966598235505,17.433760063217512,271.6915013400583,21.176757683008745,23.195726345149296
0.1664734741474299,100.0,18.425622437924783,0,0.5214498654657691,5.889724682269842,43.777216666592274,0.10734038774314485,8,493.1554126736143,14.595232015512854,268.6282847830063,1.73,29.363380670753237
3.2736655722736354,75.0,8.13762507434758,1,0.6312691528976254,5.0667490316156,100.0,3.792309926113145,24,386.6840400308314,18.981208352448135,369.18662520911226,23.827030856495995,7.844688088079883
0.6543643819209575,0.0,20.66075836120627,0,0.617690423241436,6.934883898393999,53.5797177714838,2.112116474960373,4,269.23465809154527,18.406034272012434,381.567662226024,9.712654062673868,28.266814355160243
0.23542375807756483,12.5,26.442837803525126,0,0.44710174277509457,5.834990613255997,59.082628349082206,3.0186987037877775,24,280.2711208092514,16.33550284434115,525.0715171653006,16.23363074841851,14.558632834145747
10.407907277274258,0.0,9.141549357142216,0,0.6694580327792536,6.7939066394558,78.11969314915837,0.7293884563033305,7,732.6531955715249,16.308409738715163,444.34324158088543,16.992953450541705,21.75812958092615
11.797206198614104,100.0,8.604233610894983,0,0.49104402103745476,4.999432518487307,100.0,1.3333454378779828,3,482.5119880616857,20.32387072095096,363.65369039785264,17.820922194804353,17.409372297963856
5.7831605048450685,25.0,20.946999101265057,0,0.6388863578109261,6.860188269894551,92.49672494111749,4.1424630647651055,7,122.0423773015508,14.39304069462591,325.4961399533929,13.039547538612977,28.145165090255087
1.271507509890654,0.0,21.76721894724963,0,0.5904016044741475,5.492738245967493,80.15772056016968,12.772157526418125,1,500.53233949961634,19.159993785653377,630.3387655465011,14.698480272685895,15.394013057542209
0.35972060250877186,25.0,8.101409823503756,0,0.7522002044474635,6.754996677393241,81.51840769631879,0.19658197887322312,3,375.29432072385646,18.10638235184719,413.0201267996265,14.652056559298362,27.43096342661061
4.034627670845316,25.0,8.768785688876928,0,0.5254187419390963,6.289277494093683,69.72276218888139,8.400944455878449,6,408.7729826323193,19.54402513954222,295.1435940644434,8.124992114465924,28.096899242854875
2.0303179490488943,0.0,9.668400042406702,0,0.5115751524269984,5.659939377392181,84.18372035797003,3.2683887073284352,4,545.741209868942,17.881959479293577,335.55931395317555,1.73,38.24812371915111
0.45553281884057023,0.0,2.761071678277199,0,0.5478638433523495,6.015426396597593,2.9,3.153728576370717,7,606.7821651837581,19.115877427046662,276.1516186597179,3.9437806228671164,33.332611145552356
2.3924152984695253,25.0,5.5287623478527115,0,0.5166502238882298,6.726106997021856,60.165330400138664,2.636076743547987,3,263.71946170932426,16.94017282648971,137.18599314761454,11.859910345563954,29.749367280456198
0.1224780250521768,12.5,4.9730850161115585,0,0.6379936092136256,6.348831394524902,75.28114637116154,0.2732936609064328,1,403.0034021018955,18.396669676035927,384.4512401998664,7.013672736035667,33.56760611054688
8.401480105875583,50.0,6.5093158268231655,0,0.38,6.659868437307115,36.15650425029185,0.3578663712860733,24,316.2533515399203,19.52707614411656,518.2033337067156,7.030077886034301,28.576995081704357
1.0481022189424012,12.5,11.274548231985923,0,0.4340949338939011,7.564686379935066,79.35568523050483,3.4905787270046615,6,508.2728464204761,18.81683092967849,207.61929459549532,25.374682424371986,21.86912238039488
3.801895294977431,75.0,13.022395761487385,1,0.4325416786262888,5.263242952387817,62.75435869028998,1.5844817464783598,8,368.9728450523235,19.29864436904324,361.0288962249906,18.6981530562851,24.431946116554762
1.3074130358016829,25.0,21.5782532032915,0,0.6545338351170934,7.331188173729606,100.0,9.470168539981287,3,412.9142485899151,16.551365271151543,291.6716650984787,10.810260642039188,25.853682982354695
2.5693881356823,25.0,5.010698735197859,0,0.7381674709840118,6.347831359390089,100.0,1.983108374140235,8,362.59350415029235,17.25958342004181,403.4567298268566,17.371448114153637,26.64334015275425
2.7692832929362914,75.0,17.898095590097796,1,0.5385105859608782,5.695790368589967,55.410863507779624,0.5876541826926361,2,390.17192138435223,17.295986337646514,340.3179557380645,9.616092900304604,26.86477589828001
0.7153600982776701,12.5,10.109072512534192,0,0.5314296104490989,5.415296143269657,64.26146030497586,4.7662641364867895,4,694.3813689959268,17.91937151326782,232.23502644799828,13.386136382724125,20.239821715503716
12.224824964576793,0.0,11.178485887259185,0,0.55770573794245,6.157071745994928,66.42207340640417,1.319453582431652,3,809.6487156809776,21.35302402619744,266.719562030574,15.735563403774304,16.86886773354623
5.222858819983493,0.0,15.886326699082925,0,0.677806613286901,6.879072572750899,55.8083687199146,2.8326381275223245,1,471.351471748736,17.75622461337503,280.4426515894371,9.634997628819661,30.413340248777825
9.817830467520539,50.0,4.202306859845059,0,0.4479911552390369,6.197093071754603,73.98020205119036,4.547743952936583,7,391.20507699076023,16.098525134492448,478.3329569268359,7.73472111248662,27.79566751738608
7.882531991369688,25.0,13.98566335019633,0,0.5762205881008264,7.262250704660776,47.19227386425871,8.759872855836317,2,139.93302417053326,19.637455944486245,473.68659420064375,21.28991591112638,20.233143115760093
3.1886904433414625,50.0,12.581939353384865,0,0.6572717392760673,5.336735801466487,36.729709088255504,5.97031994558987,4,280.24974243168924,21.32795120601241,327.6673422727445,16.960202067106557,13.540824987483498
